time,right ankle,left ankle,right knee,left knee,right hip,left hip,right shoulder,left shoulder,right elbow,left elbow,right wrist,left wrist,right foot,left foot,right shank,left shank,right thigh,left thigh,pelvis,trunk,shoulders,right arm,left arm,right forearm,left forearm
3.184992150706436,-342.33585461398985,-167.70923516695353,112.82175263628685,-238.36159130040664,156.90760465500512,155.68366937375953,102.53107933366664,72.85362146858743,3.392128128533713,32.3555542370386,-4.9143726908060446,-173.7631030176503,-331.848464015897,-160.60375399575364,-79.5096920530536,-86.98508303519617,33.33409572883766,31.99822919548684,33.01899738910418,55.56202664959488,-248.88384178033468,-20.45798733298152,-52.62894268644545,-17.264447529013452,-18.81799857036323
3.2050235478806903,-348.568292861131,-169.3391342562653,110.04030099624455,-241.93350852528863,155.71141995587166,155.44453608330733,103.15024244674647,73.59975806556363,3.575066351326851,30.866323311607744,-6.124052022171738,-174.40077089251142,-336.09145376464596,-162.1054796742428,-77.52063512836867,-84.032125678529,32.54194849221966,31.746076355443815,29.879296363212458,56.309325791092775,-255.50103555039163,-19.912014496763728,-50.523583757814094,-16.266297603513067,-19.108991878852297
3.2250549450549446,-354.9274921015024,-174.13547866828145,106.77881395567788,-246.17807796813764,154.19635589295362,154.94777672345944,103.458206291976,75.12176332701185,4.37248686368692,28.020666603594492,-7.769393631878685,-174.73965453134664,-340.3072886734068,-165.1883036838095,-75.37811147632125,-80.66124574296438,31.414932063239196,31.372040566224783,26.920577869215023,57.00708740537628,-263.78206976449553,-19.581254541312727,-47.93352961386923,-14.909223590941616,-19.739554411224994
3.245086342229199,-359.9533428438615,-181.53711361410888,103.4097491364145,-250.875736135173,152.57173283438064,154.20339622603618,103.58777224211778,77.35623308153862,5.569050052463775,24.37605968846092,-9.45804417933971,-174.7573542736285,-343.31186338168186,-169.1314825895279,-73.3569334174962,-77.0456947674274,30.05904816623375,30.934738961707453,24.402921044710276,57.46075044245773,-272.3696682884581,-19.350754415712995,-45.09529203653735,-13.377459716204962,-20.31436780933552
3.265117739403453,-362.7606672174917,-190.3922618522849,100.28470551201876,-255.78003840562596,150.86865679185078,153.1884493716726,103.54173770222587,79.93796560545081,6.910426428783704,20.49552732548927,-10.70034615659856,-174.4719583211124,-344.43749049176694,-172.9538684451168,-71.67418876462375,-73.55134959004657,28.61169313853928,30.432944199411622,22.808243754407567,57.790464146458696,-278.90392950760224,-19.111577656496554,-42.166285095632816,-11.84460849321642,-20.536346466805497
3.285149136577708,-363.361201008772,-199.46756813460692,97.41103862571065,-260.68206921280847,148.84643073011864,151.7460388896747,103.07573119947509,82.27839641226372,8.20254062430172,16.881541763977616,-11.200686178264483,-173.99696801099327,-343.59633191277015,-175.70343482861193,-70.23072979186522,-70.54001565186367,27.179299448982903,29.851959786405363,21.79316810504063,58.388695661337415,-278.9546517466851,-18.855694530677965,-39.26319995905803,-10.430673835152945,-20.37914934516934
3.305180533751962,-362.43837938408615,-206.94550102995868,94.48531541504316,-265.575423274232,146.229329016579,149.78360913414318,101.97281693557318,83.91454515209182,9.3097469786246,14.050164061127308,-10.893259591003964,-173.435178875285,-341.18352084307253,-176.2116759790347,-68.73982965736815,-68.02062442267471,25.744087916793465,29.248738090050704,20.70988213382921,59.553114507329745,-266.0070677238194,-18.651162067213292,-36.50214816785398,-9.246810385176932,-20.03669077489541
3.3252119309262165,-360.76577448761,-209.5642692860041,91.24472881290669,-270.17392486482066,142.97725756494216,147.43854154772615,100.29677294954962,84.6125701706361,10.192487964229592,12.487492133002007,-9.933828212049704,-172.81452348704667,-337.85290372134176,-172.93012092111053,-67.0848624571811,-65.81120897875162,24.158846908661538,28.6502833755239,19.59061486650502,61.199866763658534,-235.73042063710395,-18.58440801886146,-34.177620326954404,-8.376328654838932,-19.682380657541195
3.3452433281004708,-358.58332191169706,-202.6876834566524,87.64222808339417,-273.7537078119983,139.43365296571733,144.86551702017317,98.47623652153476,84.3526435126596,10.898039099889615,12.430229021932556,-8.647729763062891,-172.17448771667034,-333.9376542212172,-163.360654098535,-65.36344545592992,-63.90293946512166,22.278267230139107,27.757030651339697,19.012567203332193,62.84925171220299,-190.87086147610103,-18.695874533671432,-32.781222887572675,-7.815399777041941,-19.340692058114897
3.365274725274725,-355.2313327942136,-182.2425759264758,83.8219384700444,-276.2906544650657,136.12558078381213,141.91709088453203,97.07037866332053,83.41020379851632,11.442595899325555,13.763184200529231,-7.3629984693773025,-171.63451814145722,-328.91304495718697,-143.8917726478926,-63.71418994158037,-62.354805454317486,20.107588739910597,25.934733369687542,19.585152689195667,63.98023954598067,-140.47183684811165,-18.89872089477878,-32.55965701285047,-7.478773920276496,-18.89042654012437
3.3853061224489793,-348.90428223532535,-147.61781087274505,79.9488360318704,-278.8717243819893,133.2951944968263,138.3174787422029,96.3110280229034,82.23339097426586,11.7510494508905,15.9992319318506,-6.28860773060705,-171.30000643225867,-321.00517979476206,-112.17161147577234,-62.16657784250732,-61.098527411802,17.78225773413636,22.823301083733575,21.455056354413728,64.48375136446063,-94.49696182339852,-19.015667456692384,-33.18645371697628,-7.280712607647689,-18.148870382360187
3.4053375196232336,-336.3729290635395,-103.6421977731478,76.01795194744635,-282.32099267101785,130.7820612210429,134.16150826974683,96.01863685416475,81.1789238180831,11.69425689798779,18.392572090557582,-5.487363123433852,-171.1905862445346,-306.8607643499862,-70.8456000131475,-60.58005833712761,-60.0106395563727,15.437907356206695,18.823430601847477,23.93644326118031,64.65322713481666,-59.74068589798169,-18.910563142859523,-34.04578270442791,-7.224181663771533,-17.025446863201946
